artists,name,year,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms,genres
Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",1972,81,0.4320000000000001,0.601,0.532,6.25e-06,0.0925,-9.119,0.0286,0.341,136.571,281613,classic rock glam rock mellow gold piano rock soft rock
Fleetwood Mac,Dreams - 2004 Remaster,1977,80,0.0644,0.828,0.4920000000000001,0.00428,0.128,-9.744,0.0276,0.789,120.15100000000001,257800,album rock classic rock mellow gold rock soft rock yacht rock
Elton John,Tiny Dancer,1971,80,0.382,0.414,0.428,0.00024300000000000002,0.14800000000000002,-11.097000000000001,0.0278,0.282,145.075,377093,classic rock glam rock mellow gold piano rock soft rock
Bob Marley The Wailers,Three Little Birds,1977,79,0.0111,0.8140000000000001,0.48200000000000004,1.57e-06,0.0476,-10.493,0.0588,0.615,148.404,180267,reggae roots reggae
Fleetwood Mac,The Chain - 2004 Remaster,1977,79,0.009000000000000001,0.545,0.67,0.000822,0.0451,-8.81,0.0496,0.48100000000000004,151.553,270213,album rock classic rock mellow gold rock soft rock yacht rock
Boston,More Than a Feeling,1976,79,0.0008939999999999998,0.377,0.682,0.00217,0.0504,-8.039,0.0299,0.28800000000000003,108.736,285133,album rock art rock classic rock country rock hard rock mellow gold rock soft rock
Fleetwood Mac,Landslide,1975,78,0.883,0.414,0.161,0.000223,0.11699999999999999,-22.32,0.0318,0.423,159.375,199493,album rock classic rock mellow gold rock soft rock yacht rock
Led Zeppelin,Stairway to Heaven - 2012 Remaster,1971,78,0.58,0.33799999999999997,0.34,0.0032,0.11599999999999999,-12.049000000000001,0.0339,0.19699999999999998,82.43299999999998,482830,album rock classic rock hard rock rock
Aerosmith,Dream On,1973,78,0.38799999999999996,0.307,0.433,9.08e-05,0.332,-10.057,0.028999999999999998,0.22399999999999998,160.9,266960,album rock classic rock hard rock rock
Bill Withers,Ain't No Sunshine,1971,77,0.457,0.479,0.41600000000000004,1.7199999999999998e-05,0.11800000000000001,-11.450999999999999,0.124,0.514,79.593,125093,funk motown quiet storm soul
Steve Miller Band,The Joker,1973,77,0.365,0.596,0.44799999999999995,5.3e-06,0.20600000000000002,-9.616,0.0396,0.7959999999999999,83.29299999999998,264504,album rock blues rock classic rock country rock folk rock hard rock heartland rock mellow gold rock roots rock soft rock
The Who,Baba O'Riley,1971,77,0.313,0.489,0.7240000000000001,0.185,0.287,-8.367,0.0352,0.15,117.292,300400,album rock art rock blues rock british invasion classic rock folk rock hard rock mellow gold rock roots rock
The Police,Roxanne,1978,77,0.0384,0.618,0.748,4.1e-06,0.0473,-8.905,0.358,0.6629999999999999,134.114,191947,album rock art rock classic rock mellow gold new wave permanent wave rock soft rock
Bob Marley The Wailers,Is This Love,1978,77,0.11,0.7759999999999999,0.5589999999999999,0.0,0.0671,-8.375,0.10300000000000001,0.758,122.242,232200,reggae roots reggae
AC DC,T.N.T.,1976,77,0.153,0.754,0.759,0.00011399999999999999,0.10099999999999999,-5.218,0.302,0.435,126.367,214667,australian rock hard rock rock
Eagles,Take It Easy - 2013 Remaster,1972,77,0.34299999999999997,0.575,0.67,4.95e-06,0.129,-10.39,0.0318,0.74,139.191,211578,album rock classic rock country rock folk rock heartland rock mellow gold rock soft rock yacht rock
America George Martin,A Horse with No Name,1972,77,0.6859999999999999,0.654,0.506,0.0155,0.155,-17.18,0.0535,0.831,123.179,252240,album rock art rock classic rock country rock folk folk rock mellow gold rock roots rock soft rock
Kansas,Dust in the Wind,1977,77,0.3670000000000001,0.475,0.322,0.00056,0.11,-10.687000000000001,0.0283,0.387,93.50299999999999,206267,album rock art rock bow pop classic rock hard rock heartland rock mellow gold progressive rock rock soft rock symphonic rock
Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",1979,77,0.0322,0.703,0.826,0.00629,0.179,-7.178999999999999,0.0341,0.945,103.564,285373,disco mellow gold soft rock
Bee Gees,How Deep Is Your Love,1979,77,0.105,0.633,0.35700000000000004,0.0,0.133,-9.366,0.0264,0.674,104.93799999999999,245200,disco mellow gold soft rock
Redbone,Come and Get Your Love - Single Version,1973,77,0.172,0.731,0.804,0.00028,0.0685,-7.621,0.0473,0.9570000000000001,107.383,205933,native american native american contemporary
KISS,I Was Made For Lovin' You,1979,77,0.214,0.768,0.852,7.36e-05,0.0723,-6.215,0.038,0.867,128.373,271240,album rock classic rock glam rock hard rock metal rock
John Lennon,Imagine - 2010 Mix,1971,77,0.907,0.547,0.257,0.183,0.0935,-12.357999999999999,0.0252,0.16899999999999998,75.752,187867,album rock art rock beatlesque classic rock folk rock mellow gold rock
The Doobie Brothers,Listen to the Music,1972,76,0.221,0.645,0.598,3.53e-06,0.0721,-13.18,0.0335,0.9129999999999999,105.929,227267,album rock art rock blues rock classic rock country rock folk rock hard rock heartland rock mellow gold rock roots rock soft rock yacht rock
Pink Floyd,"Another Brick in the Wall, Pt. 2",1979,76,0.0781,0.6940000000000001,0.39399999999999996,0.000677,0.247,-15.880999999999998,0.0428,0.7190000000000001,104.126,238747,album rock art rock classic rock progressive rock psychedelic rock rock symphonic rock
Blue Swede Björn Skifs,Hooked on a Feeling,1973,76,0.261,0.547,0.82,0.0,0.3,-6.728,0.0805,0.9329999999999999,118.208,172867,classic swedish pop
Don McLean,American Pie,1971,76,0.6990000000000001,0.531,0.48100000000000004,0.0,0.0842,-11.709000000000001,0.06,0.491,138.45,516893,adult standards classic rock classic uk pop folk folk rock mellow gold singer-songwriter soft rock
Pink Floyd,Wish You Were Here,1975,76,0.735,0.48100000000000004,0.262,0.0114,0.8320000000000001,-15.73,0.0414,0.375,122.883,334744,album rock art rock classic rock progressive rock psychedelic rock rock symphonic rock
TOTO,Hold the Line,1978,76,0.00783,0.473,0.898,0.0618,0.17300000000000001,-4.797,0.0561,0.8079999999999999,96.556,235547,album rock classic rock mellow gold rock soft rock yacht rock
Blue Öyster Cult,(Don't Fear) The Reaper,1976,76,0.0029,0.33299999999999996,0.927,0.00021099999999999998,0.297,-8.55,0.0733,0.382,141.47,308120,album rock art rock classic rock hard rock metal rock soft rock
Commodores,Easy,1977,76,0.11199999999999999,0.589,0.384,2.8000000000000013e-05,0.0596,-15.075,0.0332,0.354,132.909,256427,adult standards disco funk mellow gold motown quiet storm soft rock soul
Billy Joel,Piano Man,1973,76,0.605,0.331,0.55,3.96e-06,0.192,-6.483,0.0272,0.429,177.734,339000,classic rock folk rock mellow gold piano rock rock singer-songwriter soft rock
Tom Petty and the Heartbreakers,American Girl,1976,75,0.44799999999999995,0.55,0.8240000000000001,0.000127,0.366,-5.9879999999999995,0.0334,0.777,114.512,214733,album rock classic rock country rock folk rock hard rock heartland rock mellow gold pop rock rock roots rock soft rock
Kansas,Carry on Wayward Son,1976,75,0.00316,0.483,0.7859999999999999,8.859999999999999e-05,0.446,-5.735,0.0319,0.7929999999999999,126.74799999999999,323000,album rock art rock bow pop classic rock hard rock heartland rock mellow gold progressive rock rock soft rock symphonic rock
Thin Lizzy,The Boys Are Back In Town,1976,75,0.23399999999999999,0.445,0.706,0.000252,0.205,-9.802999999999999,0.0461,0.768,80.82300000000002,266720,album rock art rock blues rock classic rock hard rock irish rock metal rock
KISS,Rock And Roll All Nite,1975,75,0.0468,0.654,0.929,0.0,0.0539,-5.9060000000000015,0.0998,0.902,144.774,168840,album rock classic rock glam rock hard rock metal rock
Aerosmith,Walk This Way,1975,75,0.0114,0.653,0.73,1.0300000000000001e-05,0.0754,-10.613,0.043,0.894,108.705,220400,album rock classic rock hard rock rock
David Bowie,Heroes - 2017 Remaster,1977,75,0.000671,0.49,0.758,0.484,0.092,-6.4910000000000005,0.0297,0.435,112.11399999999999,371413,art rock classic rock glam rock permanent wave rock
Rupert Holmes,Escape (The Pina Colada Song),1979,75,0.467,0.836,0.509,4.1e-06,0.0436,-13.668,0.0548,0.9490000000000001,138.714,276493,soft rock yacht rock
Bob Marley The Wailers,Jamming,1977,75,0.102,0.934,0.467,3.98e-05,0.109,-10.99,0.307,0.73,123.583,211000,reggae roots reggae
Bob Marley The Wailers,One Love / People Get Ready - Medley,1977,75,0.0783,0.725,0.523,0.0,0.0665,-9.593,0.324,0.95,76.292,172933,reggae roots reggae
Carly Simon,You're so Vain,1972,75,0.157,0.659,0.6779999999999999,6.69e-06,0.0784,-8.18,0.0313,0.647,106.186,258411,adult standards classic uk pop country rock folk folk rock mellow gold soft rock
Lou Reed,Walk On the Wild Side,1972,75,0.6829999999999999,0.575,0.318,0.000202,0.0934,-16.729,0.109,0.385,104.522,254173,art rock classic rock glam rock permanent wave psychedelic rock rock singer-songwriter
Bill Withers,Lovely Day,1977,75,0.292,0.69,0.6509999999999999,0.0024100000000000002,0.105,-8.267000000000001,0.0324,0.706,97.91799999999999,254560,funk motown quiet storm soul
Supertramp,Give A Little Bit,1977,75,0.0694,0.531,0.818,0.0096,0.263,-5.358,0.0452,0.47100000000000003,90.76700000000001,248173,album rock art rock classic rock glam rock mellow gold piano rock progressive rock rock soft rock
Queen,Bohemian Rhapsody - 2011 Mix,1975,75,0.28800000000000003,0.392,0.402,0.0,0.243,-9.961,0.0536,0.228,143.88299999999995,354320,classic rock glam rock rock
ZZ Top,La Grange - 2005 Remaster,1973,75,0.00249,0.545,0.64,0.0304,0.196,-9.937000000000001,0.22399999999999998,0.606,80.544,230480,album rock blues rock classic rock country rock hard rock rock
John Travolta Olivia Newton John,You're The One That I Want - From “Grease”,1978,75,0.281,0.758,0.612,0.00288,0.0954,-11.402999999999999,0.0598,0.8220000000000001,106.945,169840,hollywood
Al Green,Let's Stay Together,1972,74,0.57,0.7559999999999999,0.397,0.0115,0.0542,-10.700999999999999,0.0522,0.507,101.985,199396,contemporary country country country road
Kenny Rogers,The Gambler,1978,74,0.342,0.6709999999999999,0.501,0.0,0.19399999999999998,-13.119000000000002,0.0594,0.86,87.04,214880,adult standards classic country pop country mellow gold nashville sound soft rock
Bob Dylan,Knockin' On Heaven's Door,1973,74,0.251,0.513,0.396,0.177,0.11,-13.061,0.0299,0.22899999999999998,140.208,149880,album rock classic rock country rock folk folk rock mellow gold rock roots rock singer-songwriter
The Doors,Riders on the Storm,1971,74,0.25,0.5489999999999999,0.722,0.0138,0.11,-11.729000000000001,0.0283,0.716,103.885,434720,acid rock album rock classic rock psychedelic rock rock
Elton John,Bennie And The Jets - Remastered 2014,1973,74,0.259,0.665,0.6729999999999999,7.62e-06,0.4970000000000001,-7.95,0.0493,0.779,132.642,322549,classic rock glam rock mellow gold piano rock soft rock
Dolly Parton,Jolene,1974,74,0.5660000000000001,0.674,0.537,0.0,0.131,-10.970999999999998,0.0363,0.809,110.57799999999999,161533,classic country pop country country dawn
Eric Clapton,Wonderful Tonight,1977,74,0.649,0.5720000000000001,0.214,0.129,0.125,-15.625,0.0293,0.485,95.542,225027,album rock blues rock classic rock electric blues mellow gold rock soft rock
Bob Seger,Old Time Rock & Roll,1978,74,0.20600000000000002,0.7140000000000001,0.937,0.0,0.0731,-2.947,0.0399,0.9640000000000001,124.13,194147,album rock blues rock classic rock country rock detroit rock folk rock hard rock heartland rock mellow gold rock soft rock
The Rolling Stones,Beast Of Burden - Remastered,1978,74,0.39,0.7829999999999999,0.878,0.000778,0.0426,-3.864,0.0308,0.885,100.626,265173,british invasion classic rock rock
Michael Jackson,Don't Stop 'Til You Get Enough - Single Version,1979,74,0.126,0.878,0.821,0.0461,0.183,-9.875,0.08900000000000001,0.9470000000000001,118.881,365467,pop r&b soul
Queen,Don't Stop Me Now - 2011 Mix,1978,74,0.0472,0.563,0.865,0.00019099999999999998,0.77,-5.277,0.16,0.601,156.27100000000004,209413,classic rock glam rock rock
Pink Floyd,Comfortably Numb,1979,74,0.15,0.47200000000000003,0.366,0.308,0.0837,-12.595,0.0286,0.171,127.167,382297,album rock art rock classic rock progressive rock psychedelic rock rock symphonic rock
Chicago,If You Leave Me Now,1976,74,0.0193,0.429,0.564,0.000828,0.128,-6.784,0.0268,0.276,104.212,235373,adult standards album rock classic rock folk rock mellow gold soft rock yacht rock
Fleetwood Mac,Go Your Own Way - 2004 Remaster,1977,74,0.0167,0.586,0.941,0.000776,0.068,-5.138999999999999,0.0375,0.831,135.44799999999998,223613,album rock classic rock mellow gold rock soft rock yacht rock
Heart,Barracuda,1977,74,0.015,0.547,0.691,0.105,0.14400000000000002,-13.552999999999999,0.0369,0.667,137.148,261933,album rock classic rock country rock folk rock hard rock heartland rock mellow gold pop rock rock roots rock soft rock
Looking Glass,Brandy (You're a Fine Girl),1972,74,0.396,0.715,0.625,1.95e-05,0.134,-11.369000000000002,0.0601,0.826,125.275,186827,soft rock sunshine pop
Bruce Springsteen,Born to Run,1975,74,0.0050100000000000006,0.27,0.9440000000000001,2.05e-05,0.11599999999999999,-4.199,0.0975,0.606,146.347,269920,classic rock heartland rock mellow gold permanent wave rock singer-songwriter
The Police,Message In A Bottle,1979,74,0.0338,0.5770000000000001,0.8079999999999999,1.3300000000000001e-05,0.221,-7.04,0.039,0.8690000000000001,151.00799999999995,290280,album rock art rock classic rock mellow gold new wave permanent wave rock soft rock
Aerosmith,Sweet Emotion,1975,74,0.00298,0.38,0.76,0.0294,0.10400000000000001,-10.960999999999999,0.0378,0.491,99.43700000000001,274133,album rock classic rock hard rock rock
AC DC,Dirty Deeds Done Dirt Cheap,1976,73,0.214,0.6679999999999999,0.9059999999999999,0.00229,0.135,-4.881,0.17,0.507,135.653,231933,australian rock hard rock rock
The Knack,My Sharona,1979,73,0.0589,0.586,0.7,0.00125,0.0318,-9.558,0.0363,0.897,147.245,295400,album rock new wave pop power pop
Talking Heads,Psycho Killer - 2005 Remaster,1977,73,0.0707,0.721,0.521,0.005520000000000001,0.127,-8.123,0.0612,0.9420000000000001,123.118,261413,art punk art rock dance rock funk rock new wave permanent wave post-punk rock zolo
Eagles,Life in the Fast Lane - 2013 Remaster,1976,73,0.0966,0.667,0.755,6.94e-05,0.0523,-7.246,0.069,0.883,109.535,286220,album rock classic rock country rock folk rock heartland rock mellow gold rock soft rock yacht rock
David Bowie,Starman - 2012 Remaster,1972,73,0.166,0.486,0.45,2.06e-06,0.54,-10.298,0.0267,0.55,100.456,254293,art rock classic rock glam rock permanent wave rock
Earth Wind Fire The Emotions,Boogie Wonderland,1979,73,0.0843,0.802,0.7559999999999999,0.00765,0.0521,-10.790999999999999,0.0349,0.963,131.715,288293,disco funk jazz funk motown quiet storm soul
The Clash,London Calling - Remastered,1979,73,0.12300000000000001,0.6509999999999999,0.8009999999999999,0.0,0.0825,-7.34,0.0513,0.7759999999999999,133.763,200480,classic rock permanent wave punk rock
Neil Young,Heart of Gold - 2009 Remaster,1972,73,0.18899999999999997,0.541,0.45899999999999996,0.0274,0.099,-10.433,0.0297,0.8029999999999999,171.165,187013,album rock canadian singer-songwriter classic canadian rock classic rock mellow gold permanent wave rock roots rock singer-songwriter
David Bowie,Rebel Rebel - 2016 Remaster,1974,73,0.209,0.635,0.6859999999999999,0.0176,0.282,-15.648,0.053,0.46399999999999997,125.988,274747,art rock classic rock glam rock permanent wave rock
The Rolling Stones,Wild Horses - 2009 Mix,1971,73,0.687,0.4320000000000001,0.389,0.0107,0.0788,-6.517,0.0255,0.158,139.506,341773,british invasion classic rock rock
Led Zeppelin,Black Dog - 2012 Remaster,1971,73,0.396,0.4370000000000001,0.8640000000000001,0.0314,0.242,-7.8420000000000005,0.0904,0.7490000000000001,81.39399999999998,295387,album rock classic rock hard rock rock
Pink Floyd,Money,1973,73,0.0241,0.469,0.537,0.00201,0.26899999999999996,-10.421,0.152,0.7829999999999999,124.193,382834,album rock art rock classic rock progressive rock psychedelic rock rock symphonic rock
Lynyrd Skynyrd,Free Bird,1973,72,0.0738,0.249,0.8340000000000001,9.48e-05,0.0924,-8.21,0.0577,0.33799999999999997,118.223,547107,album rock blues rock classic rock country rock hard rock mellow gold rock soft rock southern rock
Wings,Band On The Run - Remastered 2010,1973,72,0.0832,0.479,0.601,0.0014199999999999998,0.11,-8.806000000000003,0.0318,0.669,124.96600000000001,313027,album rock art rock beatlesque classic rock folk rock mellow gold rock soft rock
ABBA,Dancing Queen,1976,72,0.382,0.539,0.884,0.0016600000000000002,0.76,-6.53,0.0403,0.752,100.81200000000001,230693,europop swedish pop
Electric Light Orchestra,Don't Bring Me Down,1979,72,0.14400000000000002,0.638,0.867,0.000733,0.0846,-6.468999999999999,0.0331,0.805,115.69200000000001,243373,album rock art rock beatlesque bow pop classic rock folk rock glam rock mellow gold rock soft rock symphonic rock
Janis Joplin,Me and Bobby McGee,1971,72,0.302,0.45299999999999996,0.46399999999999997,5.96e-05,0.152,-10.96,0.0431,0.6579999999999999,93.19,271333,blues rock classic rock psychedelic rock rock
